268,0.0601753,0.49975455
269,0.06089462,0.5103307
270,0.061228555,0.55015516
271,0.06261803,0.45864296
272,0.06485221,0.53537655
273,0.06599683,0.5248117
274,0.06732451,0.5123093
275,0.06835312,0.5529988
276,0.070501424,0.53696525
277,0.072148554,0.50280917
278,0.074928224,0.5220993
279,0.0763966,0.47449154
280,0.078860864,0.5557724
281,0.08117348,0.5685926
282,0.08465602,0.52462023
283,0.08638062,0.51299554
284,0.089442216,0.5133043
285,0.09324063,0.49209225
286,0.09687744,0.5709681
287,0.10243193,0.5256042
288,0.1083516,0.5100786
289,0.115842134,0.4988908
290,0.12374009,0.49935663
291,0.13243638,0.5399709
292,0.14754526,0.5313902
293,0.16435046,0.4908213
294,0.18724503,0.53103596
295,0.22025351,0.56232595
296,0.2684696,0.49302474
297,0.34989324,0.4394849
298,0.5119469,0.4999117
299,0.9960509,0.5
